ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC1107NI0001,Count,PERSONS,"All categories: Age, All categories: Sex, All categories: Marital Status"
DC1107NI0002,Count,PERSONS,"All categories: Age, All categories: Sex, Single (never married or never registered a same-sex civil partnership)"
DC1107NI0003,Count,PERSONS,"All categories: Age, All categories: Sex, Married or in a registered same-sex civil partnership"
DC1107NI0004,Count,PERSONS,"All categories: Age, All categories: Sex, Separated (but still legally married or still legally in a same-sex civil partnership)"
DC1107NI0005,Count,PERSONS,"All categories: Age, All categories: Sex, Divorced or formerly in a same-sex civil partnership which is now legally dissolved"
DC1107NI0006,Count,PERSONS,"All categories: Age, All categories: Sex, Widowed or surviving partner from a same-sex civil partnership "
DC1107NI0007,Count,PERSONS,"All categories: Age, Males, All categories: Marital Status"
DC1107NI0008,Count,PERSONS,"All categories: Age, Males, Single (never married or never registered a same-sex civil partnership)"
DC1107NI0009,Count,PERSONS,"All categories: Age, Males, Married or in a registered same-sex civil partnership"
DC1107NI0010,Count,PERSONS,"All categories: Age, Males, Separated (but still legally married or still legally in a same-sex civil partnership)"
DC1107NI0011,Count,PERSONS,"All categories: Age, Males, Divorced or formerly in a same-sex civil partnership which is now legally dissolved"
DC1107NI0012,Count,PERSONS,"All categories: Age, Males, Widowed or surviving partner from a same-sex civil partnership "
DC1107NI0013,Count,PERSONS,"All categories: Age, Females, All categories: Marital Status"
DC1107NI0014,Count,PERSONS,"All categories: Age, Females, Single (never married or never registered a same-sex civil partnership)"
DC1107NI0015,Count,PERSONS,"All categories: Age, Females, Married or in a registered same-sex civil partnership"
DC1107NI0016,Count,PERSONS,"All categories: Age, Females, Separated (but still legally married or still legally in a same-sex civil partnership)"
DC1107NI0017,Count,PERSONS,"All categories: Age, Females, Divorced or formerly in a same-sex civil partnership which is now legally dissolved"
DC1107NI0018,Count,PERSONS,"All categories: Age, Females, Widowed or surviving partner from a same-sex civil partnership "
DC1107NI0019,Count,PERSONS,"Aged 19 and under, All categories: Sex, All categories: Marital Status"
DC1107NI0020,Count,PERSONS,"Aged 19 and under, All categories: Sex, Single (never married or never registered a same-sex civil partnership)"
DC1107NI0021,Count,PERSONS,"Aged 19 and under, All categories: Sex, Married or in a registered same-sex civil partnership"
DC1107NI0022,Count,PERSONS,"Aged 19 and under, All categories: Sex, Separated (but still legally married or still legally in a same-sex civil partnership)"
DC1107NI0023,Count,PERSONS,"Aged 19 and under, All categories: Sex, Divorced or formerly in a same-sex civil partnership which is now legally dissolved"
DC1107NI0024,Count,PERSONS,"Aged 19 and under, All categories: Sex, Widowed or surviving partner from a same-sex civil partnership "
DC1107NI0025,Count,PERSONS,"Aged 19 and under, Males, All categories: Marital Status"
DC1107NI0026,Count,PERSONS,"Aged 19 and under, Males, Single (never married or never registered a same-sex civil partnership)"
